#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 21 07 21 999 99.0 99.0  3.38 11.11  7.47  68 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 21 07 51 999 99.0 99.0  3.10 11.76  7.15  61 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 21 08 21 999 99.0 99.0  3.55  9.88  7.53  71 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 21 08 51 999 99.0 99.0  3.44 10.53  7.46  62 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 21 09 21 999 99.0 99.0  3.26 11.11  7.43  53 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 21 09 51 999 99.0 99.0  3.41 11.11  7.55  72 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 21 10 21 999 99.0 99.0  3.40 11.11  7.52  71 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 21 10 51 999 99.0 99.0  3.28 11.11  7.50  57 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 21 11 21 999 99.0 99.0  3.33 11.11  7.60  64 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 21 11 51 999 99.0 99.0  3.32 10.53  7.68  61 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 21 12 21 999 99.0 99.0  3.40  9.88  7.54  67 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 21 12 51 999 99.0 99.0  3.30 11.11  7.57  61 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 21 13 21 999 99.0 99.0  3.18 11.11  7.71  54 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 21 13 51 999 99.0 99.0  3.19 11.11  7.58  61 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 21 14 21 999 99.0 99.0  3.08 10.53  7.61  67 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 21 14 51 999 99.0 99.0  3.20 11.76  7.85  61 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 21 15 21 999 99.0 99.0  2.88 10.53  7.57  62 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 21 15 51 999 99.0 99.0  2.82 11.11  7.51  60 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 21 16 21 999 99.0 99.0  2.99 11.76  7.85  60 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 21 16 51 999 99.0 99.0  2.66 11.11  7.48  61 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 21 17 21 999 99.0 99.0  2.99 11.11  7.82  62 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 21 17 51 999 99.0 99.0  3.14 10.53  7.77  65 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 21 18 21 999 99.0 99.0  3.05 11.11  7.67  60 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 21 18 51 999 99.0 99.0  2.97 11.11  7.68  57 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 21 19 21 999 99.0 99.0  2.87 11.11  7.69  72 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 21 19 51 999 99.0 99.0  3.02 10.53  7.88  58 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 21 20 21 999 99.0 99.0  2.84 11.76  7.57  58 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 21 20 51 999 99.0 99.0  2.97 11.11  7.64  62 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 21 21 21 999 99.0 99.0  2.90 11.11  7.46  57 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 21 21 51 999 99.0 99.0  2.91 10.53  7.52  60 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 21 22 21 999 99.0 99.0  3.06 11.11  7.68  60 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 21 22 51 999 99.0 99.0  2.85 11.11  7.40  64 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 21 23 21 999 99.0 99.0  2.83 10.53  7.46  64 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 21 23 51 999 99.0 99.0  2.86 11.11  7.51  61 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 22 00 21 999 99.0 99.0  2.94  9.88  7.66  67 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 22 00 51 999 99.0 99.0  2.72 10.53  7.58  68 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 22 01 21 999 99.0 99.0  2.85 11.11  7.48  60 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 22 01 51 999 99.0 99.0  2.72 11.11  7.24  62 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 22 02 21 999 99.0 99.0  2.61 11.11  7.29  65 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 22 02 51 999 99.0 99.0  2.68 11.11  7.23  62 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 22 03 21 999 99.0 99.0  2.59 10.53  7.30  67 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 22 03 51 999 99.0 99.0  2.63 10.53  7.52  64 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 22 04 21 999 99.0 99.0  2.73  9.88  7.76  70 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 22 04 51 999 99.0 99.0  2.51 10.53  7.27  77 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 22 05 21 999 99.0 99.0  2.71 10.53  7.74  65 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 22 05 51 999 99.0 99.0  2.61 10.53  7.39  68 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 22 06 21 999 99.0 99.0  2.55 10.53  7.35  70 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 22 06 51 999 99.0 99.0  2.61  9.88  7.49  68 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 22 07 21 999 99.0 99.0  2.47 10.53  7.43  57 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 22 07 51 999 99.0 99.0  2.66 10.53  7.49  67 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 22 08 21 999 99.0 99.0  2.67  9.88  7.34  71 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 08 51 999 99.0 99.0  2.61 10.53  7.23  74 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 09 21 999 99.0 99.0  2.56 10.53  7.33  65 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 09 51 999 99.0 99.0  2.78  9.88  7.57  70 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 10 21 999 99.0 99.0  2.85 10.53  7.42  75 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 10 51 999 99.0 99.0  2.71 10.53  7.26  77 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 11 21 999 99.0 99.0  2.94  9.88  7.39  74 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 11 51 999 99.0 99.0  2.77 10.53  7.39  67 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 12 21 999 99.0 99.0  2.71 10.53  7.24  81 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 12 51 999 99.0 99.0  2.60 10.53  6.81  68 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 13 21 999 99.0 99.0  2.41  9.09  6.62  81 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 13 51 999 99.0 99.0  2.50  9.88  6.71  64 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 14 21 999 99.0 99.0  2.54 10.53  6.95  74 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 14 51 999 99.0 99.0  2.41 10.53  6.75  78 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 15 21 999 99.0 99.0  2.33 10.53  6.69  67 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 15 51 999 99.0 99.0  2.30 11.11  6.67  68 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 16 21 999 99.0 99.0  2.36 11.11  7.03  71 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 16 51 999 99.0 99.0  2.45 10.53  7.30  70 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 17 21 999 99.0 99.0  2.33 10.53  7.06  79 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 17 51 999 99.0 99.0  2.32  9.88  6.97  74 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 18 21 999 99.0 99.0  2.24 10.53  6.75  78 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 18 51 999 99.0 99.0  2.41 10.53  7.04  71 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 19 21 999 99.0 99.0  2.25  9.88  6.99  79 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 19 51 999 99.0 99.0  2.45 11.11  7.25  72 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 20 21 999 99.0 99.0  2.33 10.53  6.85  70 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 20 51 999 99.0 99.0  2.50  9.88  7.05  79 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 21 21 999 99.0 99.0  2.50 11.11  6.76  75 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 21 51 999 99.0 99.0  2.51  9.09  6.53  79 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 22 21 999 99.0 99.0  2.28 11.76  6.56  77 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 22 51 999 99.0 99.0  2.34 10.53  6.62  71 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 23 21 999 99.0 99.0  2.42 11.11  6.91  75 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 22 23 51 999 99.0 99.0  2.34  9.88  6.74  78 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 00 21 999 99.0 99.0  2.14  8.33  6.42  77 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 00 51 999 99.0 99.0  2.19 11.11  6.68  72 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 01 21 999 99.0 99.0  2.30  9.88  6.64  71 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 01 51 999 99.0 99.0  2.09 10.53  6.29  77 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 02 21 999 99.0 99.0  2.28 10.53  6.69  79 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 02 51 999 99.0 99.0  2.36  9.88  7.01  78 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 03 21 999 99.0 99.0  2.16  9.09  6.72  79 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 23 03 51 999 99.0 99.0  2.16 11.11  6.86  78 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 04 21 999 99.0 99.0  2.02 10.53  6.87  77 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 04 51 999 99.0 99.0  2.08  9.88  6.95  74 9999.0 999.0  28.0 999.0 99.0 99.00
2010 01 23 05 21 999 99.0 99.0  1.94 11.11  6.82  81 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 05 51 999 99.0 99.0  1.94  9.88  6.59  75 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 06 21 999 99.0 99.0  1.88 10.53  6.34  82 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 06 51 999 99.0 99.0  2.14 11.76  6.69  75 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 07 21 999 99.0 99.0  2.25 10.53  7.06  82 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 07 51 999 99.0 99.0  2.04  8.33  6.75  82 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 08 21 999 99.0 99.0  2.06  9.88  6.94  84 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 08 51 999 99.0 99.0  2.21  9.09  6.91  85 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 09 21 999 99.0 99.0  2.17  9.88  6.75  85 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 09 51 999 99.0 99.0  2.20 11.11  6.65  77 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 10 21 999 99.0 99.0  2.05 10.53  6.40  79 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 10 51 999 99.0 99.0  2.15 11.11  6.26  79 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 11 21 999 99.0 99.0  2.13  9.88  6.47  82 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 11 51 999 99.0 99.0  2.23  9.88  6.75  70 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 12 21 999 99.0 99.0  2.03 10.53  6.62  77 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 12 51 999 99.0 99.0  2.11  8.33  6.44  84 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 13 21 999 99.0 99.0  2.07 11.11  6.54  72 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 13 51 999 99.0 99.0  2.20 10.53  6.62  84 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 14 21 999 99.0 99.0  2.10  9.88  6.60  81 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 14 51 999 99.0 99.0  2.00  9.09  6.22  81 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 15 21 999 99.0 99.0  1.97  9.09  6.11  84 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 15 51 999 99.0 99.0  1.94  7.69  6.16  88 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 16 21 999 99.0 99.0  1.92  8.33  5.93  84 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 16 51 999 99.0 99.0  1.99 11.11  6.35  82 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 17 21 999 99.0 99.0  2.07  9.88  6.40  77 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 17 51 999 99.0 99.0  2.03  9.88  6.60  75 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 18 21 999 99.0 99.0  1.91  8.33  6.24  84 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 18 51 999 99.0 99.0  2.04  9.88  6.24  79 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 19 21 999 99.0 99.0  2.15  9.88  6.58  78 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 19 51 999 99.0 99.0  1.99 10.53  6.24  88 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 20 21 999 99.0 99.0  2.09  9.09  6.35  85 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 20 51 999 99.0 99.0  2.13 11.11  6.15  72 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 21 21 999 99.0 99.0  2.01  8.33  6.25  84 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 21 51 999 99.0 99.0  1.98 11.11  6.34  70 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 22 21 999 99.0 99.0  2.05  8.33  6.39  82 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 22 51 999 99.0 99.0  1.99 10.53  6.60  68 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 23 21 999 99.0 99.0  2.02 10.53  6.39  77 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 23 23 51 999 99.0 99.0  2.25  9.88  6.37  79 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 00 21 999 99.0 99.0  2.16 10.53  6.21  67 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 00 51 999 99.0 99.0  2.12  9.88  6.20  77 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 01 21 999 99.0 99.0  1.97 11.11  6.10  67 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 01 51 999 99.0 99.0  1.95  8.33  6.03  84 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 02 21 999 99.0 99.0  2.00  7.69  6.06  84 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 02 51 999 99.0 99.0  2.08  9.09  6.11  78 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 03 21 999 99.0 99.0  1.92  7.69  5.84  82 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 03 51 999 99.0 99.0  1.98 10.53  6.08  81 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 04 21 999 99.0 99.0  2.14  7.69  6.18  79 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 04 51 999 99.0 99.0  1.97 11.11  6.14  67 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 05 21 999 99.0 99.0  1.98 10.53  6.24  74 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 05 51 999 99.0 99.0  2.07  9.88  6.34  82 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 06 21 999 99.0 99.0  1.86  7.69  6.17  78 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 06 51 999 99.0 99.0  2.00  7.69  6.22  78 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 07 21 999 99.0 99.0  1.94  9.09  6.04  81 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 07 51 999 99.0 99.0  2.06  7.69  6.33  88 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 08 21 999 99.0 99.0  1.98  9.09  6.07  85 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 08 51 999 99.0 99.0  1.95  8.33  6.23  84 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 09 21 999 99.0 99.0  2.00  8.33  6.07  81 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 09 51 999 99.0 99.0  2.10  7.69  6.24  84 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 10 21 999 99.0 99.0  2.00  7.14  6.05  81 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 10 51 999 99.0 99.0  2.07  9.09  6.12  84 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 11 21 999 99.0 99.0  2.11  7.69  6.09  88 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 11 51 999 99.0 99.0  1.98  7.69  5.90  84 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 12 21 999 99.0 99.0  2.13  7.69  6.00  86 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 24 12 51 999 99.0 99.0  2.14  7.69  6.05  91 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 13 21 999 99.0 99.0  2.21  8.33  6.08  89 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 13 51 999 99.0 99.0  2.16  9.09  5.92  89 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 14 21 999 99.0 99.0  2.13  8.33  5.92  91 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 14 51 999 99.0 99.0  2.16  7.69  5.87  86 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 15 21 999 99.0 99.0  2.08  8.33  5.83  96 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 15 51 999 99.0 99.0  2.22  8.33  5.98  89 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 16 21 999 99.0 99.0  2.07  6.25  5.73  85 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 16 51 999 99.0 99.0  1.98  9.09  5.73  86 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 17 21 999 99.0 99.0  1.96  8.33  5.65  95 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 17 51 999 99.0 99.0  2.08  6.67  6.13  86 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 18 21 999 99.0 99.0  2.20  7.14  6.09  81 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 18 51 999 99.0 99.0  2.21  7.69  6.07  84 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 19 21 999 99.0 99.0  2.11  7.69  5.88  82 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 19 51 999 99.0 99.0  2.27  7.14  6.02  81 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 20 21 999 99.0 99.0  2.28  7.14  6.19  78 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 20 51 999 99.0 99.0  2.30  6.67  6.11  75 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 21 21 999 99.0 99.0  2.23  7.14  6.11  78 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 21 51 999 99.0 99.0  2.29  6.67  5.94  79 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 22 21 999 99.0 99.0  2.37  7.69  6.06  82 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 22 51 999 99.0 99.0  2.28  6.67  6.02  74 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 23 21 999 99.0 99.0  2.28  7.14  6.03  88 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 24 23 51 999 99.0 99.0  2.29  8.33  6.02  86 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 00 21 999 99.0 99.0  2.48  7.14  6.02  72 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 00 51 999 99.0 99.0  2.37  8.33  6.05  91 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 01 21 999 99.0 99.0  2.47  7.69  6.04  81 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 01 51 999 99.0 99.0  2.26  8.33  6.03  89 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 02 21 999 99.0 99.0  2.23  7.69  5.99  82 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 25 02 51 999 99.0 99.0  2.28  7.14  6.21  84 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 03 21 999 99.0 99.0  2.25  8.33  5.99  88 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 03 51 999 99.0 99.0  2.20  7.69  5.98  88 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 04 21 999 99.0 99.0  2.13  7.69  5.96  91 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 04 51 999 99.0 99.0  2.04  8.33  6.11  91 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 25 05 21 999 99.0 99.0  2.06  7.69  5.96  92 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 25 05 51 999 99.0 99.0  2.10  7.14  6.00  89 9999.0 999.0  27.9 999.0 99.0 99.00
2010 01 25 06 21 999 99.0 99.0  2.01  7.69  6.07  86 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 06 51 999 99.0 99.0  1.94  7.14  5.93  88 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 07 21 999 99.0 99.0  2.10  7.69  6.16  85 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 07 51 999 99.0 99.0  2.09  8.33  6.16  99 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 08 21 999 99.0 99.0  1.95  7.14  6.06  85 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 08 51 999 99.0 99.0  1.84  7.69  6.04  92 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 09 21 999 99.0 99.0  2.01  7.14  6.02  88 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 09 51 999 99.0 99.0  2.25  7.69  6.34  89 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 10 21 999 99.0 99.0  2.16  8.33  6.20  99 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 10 51 999 99.0 99.0  1.96  7.14  5.89  84 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 11 21 999 99.0 99.0  2.09  8.33  5.98  93 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 11 51 999 99.0 99.0  2.14  7.69  6.16  91 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 12 21 999 99.0 99.0  2.20  7.14  5.93  91 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 12 51 999 99.0 99.0  2.14  7.14  5.83  91 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 13 21 999 99.0 99.0  2.09  8.33  5.85  99 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 13 51 999 99.0 99.0  2.06  7.69  5.80  96 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 14 21 999 99.0 99.0  2.00  7.69  5.77  96 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 14 51 999 99.0 99.0  2.07  7.69  5.82  93 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 15 21 999 99.0 99.0  2.08  7.69  5.81  96 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 16 21 999 99.0 99.0  2.03  7.69  5.62  93 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 16 51 999 99.0 99.0  2.05  8.33  5.72  95 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 17 21 999 99.0 99.0  2.03  6.25  5.58  85 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 17 51 999 99.0 99.0  2.06  7.69  5.81  95 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 18 21 999 99.0 99.0  1.98  7.14  5.58  88 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 18 51 999 99.0 99.0  1.99  7.69  5.89  95 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 19 21 999 99.0 99.0  2.04  8.33  5.88  96 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 19 51 999 99.0 99.0  1.88  7.69  5.62  95 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 20 21 999 99.0 99.0  1.89  7.69  5.78  93 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 20 51 999 99.0 99.0  1.96  6.67  5.78  89 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 21 21 999 99.0 99.0  2.05  8.33  5.82  96 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 21 51 999 99.0 99.0  2.06  7.14  5.92  95 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 22 21 999 99.0 99.0  2.12  8.33  5.90  99 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 22 51 999 99.0 99.0  2.10  8.33  6.04  91 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 23 21 999 99.0 99.0  2.08  8.33  6.11  95 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 25 23 51 999 99.0 99.0  2.10  7.69  6.03  98 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 26 00 21 999 99.0 99.0  2.13  7.69  6.11  91 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 26 00 51 999 99.0 99.0  1.99  7.69  5.82  98 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 26 01 21 999 99.0 99.0  2.07  7.69  6.06  89 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 26 01 51 999 99.0 99.0  2.08  8.33  6.09 102 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 26 02 21 999 99.0 99.0  2.17  8.33  6.30  98 9999.0 999.0  27.8 999.0 99.0 99.00
2010 01 26 02 51 999 99.0 99.0  2.12  8.33  6.18  99 9999.0 999.0  27.8 999.0 99.0 99.00
